cell_number,neighbours,nation,productivity,national_productivity,border_cell,India,SEA,cell_into_conflict,nation_in_conflict,prod_faced,already_conflict,river,ruggedness,uniform_productivity,uniform_national_productivity,religion,language_group,temp_min,temp_max,religion_1450,ruggedness_vrm,hemid_temp_min,hemid_temp_max,wc_temp_max,wc_temp_min,productivity_gaezv4,national_productivity_gaezv4
446,"413,414,445,447,476,477",446,20.68890868,20.68890868,1,1,0,0,,,0,1,3.53730754,1,1,1,1,203.3194441,319.3033801,1,0.230840747,206.6889224,323.0324632,333.8579317,217.116747,2309.58871,2309.58871
447,"414,415,446,448,477,478",447,14.67630334,14.67630334,1,1,0,0,,,0,1,8.535551534,1,1,1,1,205.8415327,322.9066263,1,0.250940814,211.7592035,321.5122155,325.881352,222.6481595,2390.91129,2390.91129
448,"415,416,447,449,478,479",448,20.1498721,20.1498721,1,1,0,0,,,0,0,7.358254943,1,1,1,1,217.7481594,327.1588014,1,0.26458703,222.9866131,328.4126506,334.2054619,231.5911111,1722.233871,1722.233871
449,"416,417,448,450,479,480",449,19.23103073,19.23103073,1,1,0,0,,,0,0,7.436613477,1,1,1,1,200.9484603,300.2633867,1,0.184459301,204.8505689,308.0361446,316.123119,211.6301473,2238.129032,2238.129032
450,"417,418,449,451,480,481",450,39.49082269,39.49082269,1,1,0,0,,,0,0,6.575286851,1,1,1,1,206.0083668,306.9277106,1,0.249374977,210.58417,312.607095,318.072289,215.1053949,3140.935484,3140.935484
451,"418,419,450,452,481,482",451,44.09290518,44.09290518,1,1,0,0,,,0,0,5.890764664,1,1,1,1,216.4492974,323.419177,1,0.29808478,222.9646921,321.2394578,328.2513722,225.8263856,2767.685484,2767.685484
452,"419,420,451,453,482,483",452,53.15639615,53.15639615,1,1,0,0,,,0,0,1.571049242,1,1,1,1,232.4837683,323.0408298,1,0.367267448,237.065261,326.2003012,334.6214789,238.291573,2350.596774,2350.596774
453,"420,421,452,483,484",453,36.35310172,36.35310172,1,1,0,0,,,0,0,1.260141047,1,1,1,1,241.9796691,317.8793565,1,0.466185034,245.980563,322.4137623,333.2721904,247.6168589,2069.808081,2069.808081
454,"423,424,455,488",454,0.001,0.001,1,0,0,0,,,0,0,3.036548135,1,1,2,8,44.63000005,190.0911664,3,0.356782384,51.98616667,197.7801667,202.6613672,43.01531978,0.0001,0.0001
455,"424,425,454,456,488,489",455,0.001,0.001,1,0,0,0,,,0,0,1.827330229,1,1,2,8,52.14516677,191.1580002,3,0.444476101,60.5955,198.1198333,203.8482671,47.01356635,0.0001,0.0001
456,"425,426,455,457,489,490",456,1.021112373,1.021112373,1,0,0,0,,,0,0,5.890807364,1,1,2,8,52.493,185.1490002,3,0.340616039,62.45233333,194.7926667,190.0788866,49.22422678,0.0001,0.0001
457,"426,427,456,458,490,491",457,0.151896866,0.151896866,1,0,0,0,,,0,0,39.25857144,1,1,2,8,-85.76699985,53.70450031,3,0.095783274,-76.033,65.98966667,48.35613336,-83.36028671,0.0001,0.0001
458,"427,428,457,459,491,492",458,0.103318783,0.103318783,1,0,0,0,,,0,0,9.697679754,1,1,2,8,-133.1918334,3.484500012,3,0.151675486,-127.0196667,21.08666667,7.540946613,-142.2645666,0.0001,0.0001
459,"428,429,458,460,492,493",459,0.051796216,0.051796216,1,0,0,0,,,0,0,16.84881667,1,1,2,8,-141.1521667,-4.412833323,3,0.098079221,-134.9563333,17.71633333,-11.72423338,-148.4289068,0.0001,0.0001
460,"429,430,459,461,493,494",460,0.052359508,0.052359508,1,1,0,0,,,0,0,21.49678298,1,1,2,8,-106.4055002,36.82116669,3,0.088722562,-99.339,58.71966667,31.33509333,-104.7030601,0.0001,0.0001
461,"430,431,460,462,494,495",461,0.107307256,0.107307256,1,0,0,0,,,0,0,16.17040638,1,1,2,8,-90.66666668,43.2268332,3,0.124476916,-86.33866667,61.77466667,38.34354667,-97.14101329,0.0001,0.0001
462,"431,432,461,463,495,496",462,0.588185342,0.588185342,1,1,0,0,,,0,0,22.64949548,1,1,2,8,-70.246,41.28500012,3,0.122199666,-67.86683333,56.33933333,41.78542664,-82.70110669,40.048,40.048
463,"432,433,462,464,496,497",463,9.270946966,9.270946966,1,1,0,0,,,0,0,39.91497788,1,1,2,8,40.69300002,135.7156668,2,0.08258526,46.47466667,145.607,142.22572,40.66444001,1600.896,1600.896
464,"433,434,463,465,497,498",464,19.04791323,19.04791323,1,1,0,0,,,0,1,17.06956497,1,1,1,8,137.6068332,247.9968332,2,0.24579327,149.228,252.8971667,270.4950133,157.0440801,3306.296,3306.296
465,"434,435,464,466,498,499",465,51.43962062,51.43962062,1,1,0,0,,,0,0,1.232485745,1,1,1,6,177.9651666,301.6,2,0.494519867,193.9721667,302.0178333,311.8294535,184.9870265,2807.072,2807.072
466,"435,436,465,467,499,500",466,64.68203894,64.68203894,1,1,0,0,,,0,1,1.25759476,1,1,1,6,179.7058333,307.7221667,2,0.486975639,194.0803333,307.378,320.8318999,187.6983737,2304.36,2304.36
467,"436,437,466,468,500,501",467,69.07938732,69.07938732,1,1,0,0,,,0,1,1.607331183,1,1,1,6,179.2645002,312.7448329,1,0.469729021,188.148,311.168,326.2603401,190.6812198,2057.888,2057.888
468,"437,438,467,469,501,502",468,35.21746837,35.21746837,1,1,0,0,,,0,0,1.960489809,1,1,1,6,171.5373331,325.6103335,1,0.401493852,179.9196667,311.8165,328.2689597,190.6686599,2219.48,2219.48
469,"438,439,468,470,502,503",469,15.23480083,15.23480083,1,1,0,0,,,0,0,3.644108082,1,1,1,6,170.4478334,316.9723332,1,0.311649138,174.2976667,301.3138333,321.1879463,188.15794,3029.928,3029.928
470,"439,440,469,471,503,504",470,18.74165375,18.74165375,1,1,0,0,,,0,0,3.543604765,1,1,1,6,172.452667,303.2119996,1,0.307047595,172.5618333,298.0181667,318.0660267,187.3238198,3143.992,3143.992
471,"440,441,470,472,504,505",471,20.90445943,20.90445943,1,1,0,0,,,0,0,3.497067242,1,1,1,6,172.7551669,306.310167,1,0.25589562,176.929,299.389,315.1136866,188.1334798,3348.136,3348.136
472,"441,442,471,473,505,506",472,19.84100717,19.84100717,1,1,0,0,,,0,1,2.170750683,1,1,1,6,192.5793329,328.0318334,1,0.325185911,199.8476667,317.527,327.0138265,205.12486,3117.568,3117.568
473,"442,443,472,474,506,507",473,17.8264304,17.8264304,1,1,0,0,,,0,1,1.990701557,1,1,1,6,194.8958334,332.4630002,1,0.30709868,201.509,320.3998333,331.1163664,208.9737398,3277.008,3277.008
474,"443,444,473,475,507,508",474,23.71074495,23.71074495,1,1,0,0,,,0,1,3.462160015,1,1,1,1,203.0625,329.2128325,1,0.277164302,204.494,325.3681667,335.7485532,216.5231335,3426.856,3426.856
475,"444,445,474,476,508,509",475,23.27696312,23.27696312,1,1,0,0,,,0,1,2.600720826,1,1,1,1,210.1039997,316.0101667,1,0.276913526,208.2983333,324.6601667,333.9023063,219.1178266,3413.184,3413.184
476,"445,446,475,477,509,510",476,24.57610798,24.57610798,1,1,0,0,,,0,1,1.603328122,1,1,1,1,214.2270002,323.7525004,1,0.306424772,214.9783333,330.139,339.2488334,226.0650735,2558.96,2558.96
477,"446,447,476,478,510,511",477,20.97045299,20.97045299,1,1,0,0,,,0,1,3.209918874,1,1,1,1,219.2248333,325.2120001,1,0.281816192,222.5785,328.015,337.6600267,233.5173267,2349.008,2349.008
478,"447,448,477,479,511,512",478,19.68853867,19.68853867,1,1,0,0,,,0,0,2.136761902,1,1,1,1,229.0840579,324.5259056,1,0.366098555,232.7565217,326.6019928,337.9603698,239.1319862,2069.232759,2069.232759
479,"448,449,478,480,512,513",479,23.87157513,23.87157513,1,1,0,0,,,0,0,3.446014946,1,1,1,1,230.3580375,326.5118297,1,0.333117064,233.9448504,330.2691371,334.2457175,238.0401219,2272.533333,2272.533333
480,"449,450,479,481,513,514",480,39.61924945,39.61924945,1,1,0,0,,,0,0,3.812570294,1,1,1,1,225.6224998,320.0593333,1,0.327384374,229.195,325.8136667,330.6244149,233.9703035,2744.904,2744.904
481,"450,451,480,482,514",481,54.72533622,54.72533622,1,1,0,0,,,0,0,1.972635485,1,1,1,1,228.6884518,318.5378588,1,0.394627712,233.6252115,323.2935702,331.5624178,236.0485122,3056.504854,3056.504854
482,"451,452,481,483",482,65.306047,65.306047,1,1,0,0,,,0,0,1.338181275,1,1,1,1,234.5862527,318.9238324,1,0.445808904,239.2205414,321.7223992,328.7650615,239.7176496,2635.928571,2635.928571
483,"452,453,482,484,515",483,51.50313022,51.50313022,1,1,0,0,,,0,0,1.182600427,1,1,2,1,241.7510222,314.1789365,1,0.446206178,245.50818,316.9892638,323.8216864,245.2247868,2465.44898,2465.44898
484,"453,483,485,515,516",484,3.821629541,3.821629541,1,1,0,0,,,0,0,1.248339947,1,1,2,1,244.1536285,300.3361675,1,0.407275157,247.4410431,302.207483,311.9971267,247.9786334,2223.66,2223.66
485,"484,486,516,517",485,3.048800662,3.048800662,1,1,0,0,,,0,0,1.78941053,1,1,2,1,232.4163041,309.1376808,3,0.280137426,235.3195652,312.9717391,313.0705524,237.2435566,4022.885246,4022.885246
